Date,G_5th,G_50th,G_95th,z_5th,z_50th,z_95th
1980,-0.3024048924487388,-0.29903728564448673,-0.29566967884023465,-0.8299296438693999,-0.7877648810545603,-0.7019264737764994
1981,-0.28570803267940115,-0.2829888838345906,-0.28026973498978003,-0.8789556562900542,-0.8252597788969676,-0.8096195499102274
1982,-0.25367885403485435,-0.25183401963836405,-0.24998918524187377,-1.030181699991226,-0.9571608046690623,-0.8248225490252177
1983,-0.23846597302590902,-0.2378402318908049,-0.2372144907557008,-1.273960644006729,-1.0997807721296946,-0.8277534286181132
1984,-0.21030475742549656,-0.210150636500531,-0.2099965155755655,-1.4279115736484527,-1.0708946923414866,-0.8229004184405009
1985,-0.20209078121084198,-0.20131142343439057,-0.2005320656579391,-1.095458561182022,-0.9031177500883738,-0.755825404326121
1986,-0.1859159541744043,-0.1848623831986988,-0.1838088122229933,-0.7018226921558379,-0.7354749182860056,-0.6830425302187602
1987,-0.1774514625918365,-0.17597393355461471,-0.17449640451739298,-0.7730746805667876,-0.7527097205320994,-0.6371034423510233
1988,-0.16785278940666756,-0.16691058670071546,-0.1659683839947634,-0.7587549030780791,-0.6475747565428416,-0.5955685416857401
1989,-0.17384287925087824,-0.17272860179667998,-0.17161432434248167,-0.8518667757511138,-0.6911738852659861,-0.5652306119600932
1990,-0.15515765932553668,-0.15417409601275128,-0.153190532699966,-0.8771114885807036,-0.6790138224760691,-0.5598465243975321
1991,-0.12235842994130738,-0.12146045832337804,-0.12056248670544875,-0.40961855053901663,-0.40957281390825906,-0.44698453346888223
1992,-0.1044812257322578,-0.10336021447497407,-0.10223920321769028,-0.542471820116043,-0.4152909259001414,-0.2768524924914042
1993,-0.08669069389186365,-0.08543200309422333,-0.0841733122965829,-0.5355507671833037,-0.45331082145373025,-0.23681748310724893
1994,-0.0570898060508582,-0.05591552784945614,-0.05474124964805413,-0.3378667175769805,-0.35956785480181375,-0.3071564475695292
1995,-0.04225616885814373,-0.04139205797422302,-0.0405279470903023,-0.48424881100654593,-0.4560056666533152,-0.32168758312861123
1996,-0.04488860769895983,-0.044339826761696066,-0.0437910458244323,-0.05797570347785941,-0.15118775169054666,-0.21843350330988565
1997,-0.029485393593185333,-0.029301444717793446,-0.029117495842401503,-0.14199262261390677,-0.11999568740526834,-0.15927148262659707
1998,0.012704584073408715,0.012555525323655725,0.012406466573902847,-0.13856666684150687,-0.09689090053240457,-0.07268250385920205
1999,0.05101153618628332,0.050406696633163495,0.04980185708004367,0.16104037165641794,0.11011114319165549,-0.010214451948801662
2000,0.07460407510192937,0.07378879214283646,0.07297350918374348,0.07750517725944528,0.06669917305310569,0.08312451442082724
2001,0.09780903021815054,0.0967884327008009,0.0957678351834512,0.3822793424129487,0.356126215060552,0.2826812227567037
2002,0.12768832539505412,0.1263747608165401,0.1250611962380259,0.7771749258041383,0.688478167851766,0.5400703211625417
2003,0.14481455944167268,0.14331404258324748,0.14181352572482217,1.0463942050933839,0.9607905109723409,0.9276900251706441
2004,0.1337758746756136,0.1321473790082513,0.13051888334088899,1.0810091257095338,0.9586310346921285,0.7763809223969778
2005,0.16101796183725395,0.15937704780553724,0.15773613377382054,1.18113831281662,1.0316005011399587,0.8565747400124868
2006,0.20074968010327957,0.1813770478055372,0.1570044155077949,1.3123265893459322,1.1376005011399588,0.9477278078397116
2007,0.20974968010327957,0.20337704780553723,0.18900441550779493,1.390326589345932,1.2496005011399587,1.1157278078397115
2008,0.21874968010327953,0.22637704780553725,0.2210044155077949,1.474326589345932,1.3686005011399587,1.2887278078397115
2009,0.22974968010327954,0.2503770478055372,0.25500441550779496,1.5623265893459322,1.4936005011399587,1.4677278078397116
2010,0.24074968010327955,0.27437704780553723,0.2890044155077949,1.656326589345932,1.6256005011399588,1.6517278078397115
2011,0.2527496801032796,0.29937704780553726,0.3240044155077949,1.7553265893459322,1.7626005011399588,1.8407278078397116
2012,0.2657496801032796,0.3243770478055372,0.36000441550779494,1.859326589345932,1.9056005011399586,2.0347278078397117
2013,0.2787496801032795,0.35037704780553725,0.39600441550779497,1.967326589345932,2.0536005011399587,2.2347278078397115
2014,0.2937496801032795,0.3773770478055372,0.4340044155077949,2.080326589345932,2.2076005011399586,2.4397278078397115
2015,0.3087496801032795,0.40437704780553724,0.4720044155077949,2.197326589345932,2.366600501139959,2.6497278078397115
2016,0.32474968010327954,0.43137704780553726,0.510004415507795,2.318326589345932,2.5306005011399586,2.8657278078397113
2017,0.34174968010327955,0.4593770478055373,0.550004415507795,2.443326589345932,2.6996005011399586,3.0867278078397113
2018,0.35874968010327957,0.4883770478055372,0.5900044155077949,2.5723265893459324,2.8726005011399587,3.3137278078397117
2019,0.3767496801032796,0.5173770478055373,0.631004415507795,2.704326589345932,3.0496005011399587,3.5467278078397113
2020,0.3957496801032796,0.5473770478055373,0.673004415507795,2.840326589345932,3.231600501139959,3.7847278078397117
2021,0.4147496801032795,0.5783770478055372,0.7150044155077949,2.9793265893459324,3.417600501139959,4.0287278078397115
2022,0.4347496801032795,0.6083770478055373,0.758004415507795,3.121326589345932,3.606600501139959,4.277727807839711
2023,0.45574968010327954,0.6403770478055373,0.802004415507795,3.265326589345932,3.7996005011399587,4.533727807839711
2024,0.47674968010327956,0.6723770478055373,0.8460044155077949,3.4123265893459322,3.9956005011399585,4.7947278078397115
2025,0.49874968010327947,0.7043770478055373,0.892004415507795,3.562326589345932,4.194600501139958,5.061727807839712
2026,0.5217496801032795,0.7373770478055373,0.9370044155077949,3.7143265893459323,4.396600501139959,5.333727807839712
2027,0.5447496801032795,0.7703770478055372,0.984004415507795,3.868326589345932,4.602600501139959,5.612727807839712
2028,0.5677496801032795,0.8043770478055372,1.0310044155077949,4.023326589345932,4.8096005011399585,5.897727807839712
2029,0.5927496801032796,0.8393770478055371,1.079004415507795,4.181326589345932,5.0196005011399585,6.187727807839711
2030,0.6177496801032796,0.8743770478055373,1.1270044155077947,4.340326589345932,5.231600501139959,6.484727807839712
2031,0.6427496801032795,0.9093770478055372,1.1760044155077949,4.500326589345931,5.445600501139959,6.787727807839712
2032,0.6687496801032795,0.9453770478055372,1.226004415507795,4.663326589345932,5.662600501139959,7.095727807839712
2033,0.6947496801032795,0.9813770478055373,1.2760044155077948,4.826326589345932,5.881600501139959,7.410727807839712
2034,0.7217496801032796,1.0183770478055372,1.327004415507795,4.992326589345932,6.103600501139959,7.731727807839712
2035,0.7497496801032795,1.055377047805537,1.3780044155077948,5.160326589345932,6.330600501139959,8.05872780783971
2036,0.7777496801032795,1.0933770478055371,1.430004415507795,5.3303265893459315,6.560600501139959,8.391727807839711
2037,0.8057496801032795,1.1313770478055372,1.4830044155077948,5.5033265893459316,6.795600501139959,8.730727807839711
2038,0.8347496801032795,1.170377047805537,1.5360044155077948,5.679326589345932,7.0356005011399585,9.075727807839712
2039,0.8637496801032796,1.2093770478055372,1.5900044155077948,5.858326589345932,7.280600501139959,9.427727807839712
2040,0.8927496801032795,1.2483770478055372,1.6440044155077949,6.040326589345932,7.531600501139959,9.784727807839712
2041,0.9227496801032795,1.2883770478055372,1.6990044155077948,6.225326589345933,7.788600501139959,10.147727807839711
2042,0.9537496801032794,1.3283770478055372,1.7540044155077947,6.414326589345933,8.051600501139959,10.517727807839712
2043,0.9847496801032796,1.3693770478055372,1.8100044155077948,6.606326589345931,8.320600501139959,10.892727807839712
2044,1.0157496801032795,1.410377047805537,1.8670044155077947,6.802326589345933,8.594600501139958,11.273727807839713
2045,1.0467496801032796,1.4523770478055371,1.9240044155077947,7.001326589345933,8.873600501139958,11.661727807839712
2046,1.0787496801032794,1.4943770478055372,1.981004415507795,7.202326589345931,9.157600501139958,12.054727807839711
2047,1.1107496801032795,1.5363770478055372,2.039004415507795,7.4073265893459315,9.445600501139959,12.453727807839712
2048,1.1437496801032796,1.5793770478055371,2.0980044155077953,7.615326589345932,9.737600501139958,12.857727807839712
2049,1.1767496801032795,1.6223770478055373,2.1570044155077945,7.826326589345932,10.032600501139958,13.268727807839712
2050,1.2097496801032794,1.6653770478055372,2.2160044155077947,8.040326589345932,10.33160050113996,13.684727807839712
2051,1.2427496801032796,1.7093770478055372,2.276004415507795,8.257326589345933,10.63360050113996,14.106727807839711
2052,1.2767496801032796,1.7533770478055373,2.336004415507795,8.476326589345932,10.938600501139959,14.534727807839712
2053,1.3097496801032795,1.7983770478055372,2.3970044155077948,8.699326589345931,11.246600501139959,14.967727807839712
2054,1.3437496801032796,1.8433770478055371,2.459004415507795,8.924326589345933,11.55960050113996,15.407727807839711
2055,1.3787496801032795,1.8883770478055373,2.520004415507795,9.153326589345932,11.87660050113996,15.853727807839713
2056,1.4127496801032795,1.9343770478055373,2.5830044155077947,9.384326589345932,12.19760050113996,16.30672780783971
2057,1.4477496801032794,1.9803770478055371,2.645004415507795,9.619326589345931,12.522600501139959,16.76572780783971
2058,1.4827496801032796,2.026377047805537,2.7080044155077947,9.856326589345931,12.853600501139958,17.23172780783971
2059,1.5177496801032795,2.073377047805537,2.7720044155077948,10.097326589345931,13.189600501139958,17.704727807839713
2060,1.5527496801032796,2.1203770478055373,2.836004415507795,10.340326589345931,13.531600501139959,18.18472780783971
2061,1.5877496801032795,2.1673770478055374,2.900004415507795,10.587326589345931,13.87960050113996,18.671727807839712
2062,1.6237496801032796,2.2153770478055375,2.9650044155077953,10.836326589345932,14.23260050113996,19.166727807839713
2063,1.6587496801032795,2.262377047805537,3.0300044155077948,11.089326589345932,14.590600501139958,19.668727807839712
2064,1.6947496801032795,2.3113770478055375,3.095004415507795,11.34432658934593,14.954600501139959,20.177727807839712
2065,1.7297496801032795,2.3593770478055376,3.161004415507795,11.603326589345931,15.323600501139959,20.694727807839712
2066,1.7657496801032795,2.408377047805537,3.227004415507795,11.865326589345932,15.696600501139958,21.21772780783971
2067,1.8017496801032795,2.4573770478055375,3.294004415507795,12.129326589345931,16.074600501139958,21.74872780783971
2068,1.8377496801032795,2.5073770478055373,3.360004415507795,12.397326589345932,16.45660050113996,22.28672780783971
2069,1.8737496801032796,2.5563770478055377,3.4280044155077944,12.667326589345931,16.84260050113996,22.831727807839712
2070,1.9097496801032796,2.6063770478055375,3.4950044155077946,12.940326589345931,17.23160050113996,23.384727807839713
2071,1.9447496801032795,2.6563770478055373,3.563004415507795,13.216326589345933,17.62460050113996,23.944727807839712
2072,1.9807496801032796,2.7073770478055375,3.6310044155077947,13.495326589345932,18.02060050113996,24.51072780783971
2073,2.01674968010328,2.7583770478055376,3.7000044155077947,13.777326589345932,18.42060050113996,25.084727807839712
2074,2.05274968010328,2.8093770478055378,3.768004415507795,14.06232658934593,18.82360050113996,25.665727807839712
2075,2.08874968010328,2.860377047805537,3.837004415507795,14.350326589345931,19.23160050113996,26.25272780783971
2076,2.12474968010328,2.911377047805537,3.9070044155077954,14.641326589345931,19.64260050113996,26.846727807839713
2077,2.1597496801032796,2.9633770478055377,3.9760044155077954,14.936326589345931,20.05860050113996,27.44672780783971
2078,2.1957496801032796,3.0153770478055373,4.046004415507795,15.234326589345931,20.478600501139958,28.052727807839712
2079,2.23074968010328,3.0673770478055378,4.117004415507796,15.535326589345932,20.902600501139958,28.665727807839712
2080,2.26574968010328,3.1203770478055377,4.187004415507795,15.840326589345931,21.33160050113996,29.28472780783971
2081,2.3017496801032795,3.1723770478055373,4.258004415507796,16.14832658934593,21.76460050113996,29.90972780783971
2082,2.3367496801032797,3.2253770478055372,4.328004415507795,16.460326589345932,22.20260050113996,30.53972780783971
2083,2.3707496801032795,3.278377047805537,4.400004415507795,16.774326589345932,22.64460050113996,31.17672780783971
2084,2.4057496801032796,3.331377047805537,4.471004415507796,17.092326589345934,23.09060050113996,31.81872780783971
2085,2.4407496801032798,3.3853770478055374,4.543004415507795,17.412326589345934,23.539600501139958,32.46672780783971
2086,2.4747496801032796,3.4383770478055373,4.614004415507796,17.734326589345933,23.992600501139957,33.11972780783971
2087,2.5087496801032794,3.4923770478055376,4.686004415507796,18.058326589345935,24.44860050113996,33.77772780783971
2088,2.542749680103279,3.546377047805537,4.758004415507796,18.384326589345932,24.90660050113996,34.441727807839705
2089,2.57674968010328,3.6003770478055372,4.831004415507795,18.711326589345934,25.36860050113996,35.11072780783971
2090,2.6097496801032793,3.655377047805537,4.903004415507795,19.040326589345934,25.83160050113996,35.78472780783971
2091,2.6427496801032797,3.7093770478055372,4.976004415507796,19.370326589345932,26.29660050113996,36.46372780783971
2092,2.675749680103279,3.764377047805538,5.049004415507795,19.700326589345934,26.76460050113996,37.14772780783971
2093,2.707749680103279,3.818377047805537,5.122004415507796,20.031326589345934,27.23260050113996,37.83672780783971
2094,2.7407496801032796,3.873377047805538,5.195004415507795,20.362326589345933,27.70260050113996,38.529727807839706
2095,2.7717496801032793,3.9283770478055375,5.268004415507796,20.693326589345933,28.17360050113996,39.227727807839706
2096,2.8037496801032793,3.9843770478055376,5.3420044155077955,21.024326589345932,28.64460050113996,39.93072780783971
2097,2.83474968010328,4.039377047805537,5.415004415507796,21.355326589345932,29.11660050113996,40.63772780783971
2098,2.8657496801032796,4.094377047805538,5.489004415507796,21.684326589345932,29.588600501139958,41.349727807839706
2099,2.8967496801032793,4.150377047805538,5.563004415507796,22.013326589345933,30.06060050113996,42.06472780783971
2100,2.9267496801032795,4.206377047805538,5.637004415507795,22.340326589345935,30.53160050113996,42.78472780783971
