Date,G_5th,G_50th,G_95th,z_5th,z_50th,z_95th
1930,-0.6621751983209743,-0.5771680149863508,-0.4921608316517273,-4.262174971898396,-3.677918966611226,-3.034405549367269
1931,-0.6510473819897022,-0.569531410636979,-0.48801543928425606,-4.247028239568074,-3.6453781684239703,-3.063727696736654
1932,-0.6521345392772089,-0.5741999568013657,-0.49626537432552287,-4.205520995457967,-3.60728174050649,-2.994242509206136
1933,-0.6289747183038417,-0.553179342454024,-0.47738396660420646,-4.186200984319051,-3.5627837737401324,-2.9465416272481284
1934,-0.6061232871336675,-0.5337232597503202,-0.4613232323669729,-4.210243113835652,-3.5488672812779742,-2.8416593869527182
1935,-0.5681370088755511,-0.49852731318054466,-0.42891761748553847,-4.086107142766316,-3.482920225461324,-2.9176066716512046
1936,-0.5432908314943148,-0.4732531889374536,-0.40321554638059254,-3.994636901219686,-3.378895815213521,-2.7356985410054526
1937,-0.5382470575798893,-0.4591004870945743,-0.37995391660925937,-3.8350948174794515,-3.2624278624852496,-2.6754372914632163
1938,-0.5325727829535394,-0.4444137109154426,-0.356254638877346,-3.8022388299306233,-3.1401243766148883,-2.4894374211629233
1939,-0.5098218392629454,-0.4115378623210997,-0.313253885379254,-3.6387447198232015,-2.997599180539449,-2.3556092580159507
1940,-0.48787092630854123,-0.379693664276075,-0.27151640224360873,-3.464417823155721,-2.8651118834813434,-2.2546304066975913
1941,-0.4732494810032606,-0.3547789053243906,-0.23630832964552062,-3.416000731786092,-2.788591917355855,-2.164403279622396
1942,-0.4734932940578852,-0.34970809168367045,-0.2259228893094557,-3.2590798219045003,-2.6629419883092242,-2.033402760823568
1943,-0.48469645959039354,-0.35690875340443806,-0.22912104721848248,-3.101385005315145,-2.497895296414693,-1.874789317448934
1944,-0.4995794238762231,-0.3681548071209366,-0.23673019036565035,-2.957447894414266,-2.3774877150853473,-1.7764035065968833
1945,-0.5103167079287735,-0.3784553146814208,-0.24659392143406822,-2.9362377007802327,-2.3673539717992145,-1.7971304257710776
1946,-0.5393874394615032,-0.4087110784067831,-0.2780347173520631,-3.0123671372731526,-2.378533895810445,-1.7488413651784263
1947,-0.5381970761745609,-0.41863940915498055,-0.2990817421354002,-3.0423187096913655,-2.429853018124898,-1.8159914811452231
1948,-0.5269694331288379,-0.41724456175417557,-0.30751969037951343,-3.1540969689687093,-2.534123953183492,-1.910966475804647
1949,-0.5090632986853703,-0.41012289479104225,-0.31118249089671446,-3.1577566941579183,-2.5937519629796344,-1.995314915974935
1950,-0.5244640870961828,-0.4362084293419226,-0.3479527715876627,-3.1263588746388753,-2.510860975583394,-1.898764451344808
1951,-0.5371787944931385,-0.46024825849317386,-0.3833177224932093,-3.0267828782399495,-2.413736875851949,-1.7827053864796958
1952,-0.5444956192920802,-0.4746835388806231,-0.40487145846916606,-2.9432729562123616,-2.334416921933492,-1.7275603612263999
1953,-0.5313734405223801,-0.4690964766878746,-0.40681951285336904,-2.9614237626393636,-2.3333759864171344,-1.6645074685414634
1954,-0.5137675578735968,-0.4583936050656269,-0.403019652257657,-2.9518479188283284,-2.317338999112447,-1.6962464650472007
1955,-0.499396183305003,-0.44881386346626895,-0.3982315436275349,-2.8827909310658772,-2.3205347617467242,-1.7424033482869468
1956,-0.48354707338665026,-0.4377003866521103,-0.39185369991757046,-2.876925834019979,-2.295706804593404,-1.6893184979756675
1957,-0.47559010199511653,-0.433584728516446,-0.3915793550377755,-2.4236258347829183,-2.2443371375401813,-2.0060985883076987
1958,-0.4790279483348516,-0.4415256290344951,-0.4040233097341387,-1.8759220918019612,-1.7627201636632281,-1.7785394986470542
1959,-0.4860319942131992,-0.45296929252343365,-0.4199065908336683,-2.180571921666463,-1.9664688666661578,-1.824212392171224
1960,-0.5001309357763175,-0.47188094605189146,-0.4436309563274655,-1.8503369172414144,-1.692940290768941,-1.6258614857991538
1961,-0.49704529645601103,-0.472588743083322,-0.44813218971063296,-1.6540058930714925,-1.5053208430608112,-1.3698683579762778
1962,-0.4829719545483355,-0.46116064169231297,-0.4393493288362905,-1.534011729558309,-1.3763998111089069,-1.315972407658895
1963,-0.48897757106430806,-0.46937877987504106,-0.4497799886857742,-1.6949704964955647,-1.5098639090855914,-1.4001246293385825
1964,-0.5019954286681894,-0.48447875429095355,-0.46696207991371785,-1.761797793706258,-1.7440801223119098,-1.582982381184896
1965,-0.4981455973785718,-0.4828149429847146,-0.46748428859085756,-1.7556876023610433,-1.785561140378316,-1.7576363881429038
1966,-0.49333710597568925,-0.47977689689115965,-0.46621668780663017,-1.6165918191274007,-1.7301121314366656,-1.8615215619405112
1967,-0.5107097589645948,-0.49837043236787504,-0.4860311057711554,-1.8307937463124593,-1.8523202498753863,-1.8484233220418296
1968,-0.5121500098687485,-0.5013476981676929,-0.49054538646663726,-2.1399091561635335,-2.057284887631734,-2.1501668294270835
1969,-0.5017461493957335,-0.49267377334330587,-0.48360139729087825,-2.0584906419118245,-1.989622648557027,-2.024491628011068
1970,-0.48781931331014494,-0.47934083222167145,-0.4708623511331983,-1.9775046189626058,-1.9255395491917926,-1.8738394578297934
1971,-0.4775924696665437,-0.46997746624321335,-0.46236246281988314,-1.6969517548878987,-1.7141810019810992,-1.7176805337270102
1972,-0.48334162697394445,-0.47667517425096106,-0.4700087215279777,-1.5453308900197347,-1.6005397399266559,-1.5772183736165366
1973,-0.46127347792715145,-0.4546146912119765,-0.44795590449680167,-1.5754941781361897,-1.5246718486150104,-1.472553332646688
1974,-0.44340585135287824,-0.4372258842900777,-0.43104591722727725,-1.49456680615743,-1.4273937304814655,-1.3404064973195395
1975,-0.42998344585772863,-0.4250033997456981,-0.4200233536336677,-1.139682658513387,-1.1784957011540729,-1.1321314175923667
1976,-0.40109494975520776,-0.39688553633557144,-0.39267612291593534,-1.2976597627003987,-1.2170508464177447,-0.9629414876302085
1977,-0.35470511904130997,-0.3512910585527863,-0.34787699806426275,-1.1823026021321614,-1.0983038504918414,-0.9195385773976645
1978,-0.34204389193505014,-0.33848201613556883,-0.3349201403360875,-1.322562583287557,-1.065815742810567,-0.8065114816029868
1979,-0.3245833427650694,-0.32109149037776885,-0.3175996379904684,-1.3814038117726644,-1.1008349021275836,-0.6682914098103843
1980,-0.3024048924487388,-0.29903728564448673,-0.29566967884023465,-0.8299297173817952,-0.7877648433049518,-0.7019265492757163
1981,-0.28570803267940115,-0.28298888383459053,-0.2802697349897799,-0.8789557298024495,-0.825259741147359,-0.8096195062001548
1982,-0.25367885403485435,-0.25183401963836394,-0.24998918524187375,-1.0301817735036214,-0.9571607669194537,-0.824822505315145
1983,-0.2384659730259091,-0.23784023189080483,-0.23721449075570078,-1.2739607175191243,-1.0997808535893756,-0.8277533849080405
1984,-0.2103047574254966,-0.2101506365005309,-0.20999651557556553,-1.427911647160848,-1.0708947738011676,-0.8229003747304282
1985,-0.202090781210842,-0.20131142343439057,-0.20053206565793913,-1.0954586346944173,-0.9031177123387653,-0.7558253606160483
1986,-0.18591595417440432,-0.18486238319869874,-0.18380881222299328,-0.7018226464589437,-0.7354748805363971,-0.683042605717977
1987,-0.17745146259183653,-0.17597393355461466,-0.174496404517393,-0.7730747540791829,-0.7527096827824908,-0.6371033986409507
1988,-0.1678527894066676,-0.16691058670071535,-0.16596838399476332,-0.7587548573811849,-0.647574718793233,-0.5955684979756675
1989,-0.17384287925087827,-0.17272860179667993,-0.17161432434248158,-0.8518668492635091,-0.6911738475163776,-0.56523068745931
1990,-0.1551576593255367,-0.15417409601275123,-0.15319053269996596,-0.8771115620930989,-0.6790137847264606,-0.5598464806874595
1991,-0.12235842994130741,-0.12146045832337793,-0.12056248670544878,-0.40961850484212237,-0.40957289536794006,-0.4469846089680991
1992,-0.10448122573225782,-0.10336021447497401,-0.10223920321769026,-0.5424717744191487,-0.41529088815053283,-0.27685244878133153
1993,-0.08669069389186368,-0.08543200309422327,-0.08417331229658287,-0.5355507214864095,-0.4533107837041217,-0.23681743939717625
1994,-0.05708980605085823,-0.05591552784945608,-0.0547412496480541,-0.33786667188008623,-0.35956793626149475,-0.30715640385945653
1995,-0.04225616885814376,-0.04139205797422296,-0.040527947090302274,-0.48424876530965166,-0.45600562890370666,-0.32168753941853856
1996,-0.04488860769895986,-0.04433982676169601,-0.04379104582443227,-0.05797565778096514,-0.1511877139409381,-0.21843345959981297
1997,-0.02948539359318536,-0.02930144471779339,-0.029117495842401475,-0.14199269612630205,-0.11999564965565979,-0.15927155812581395
1998,0.012704584073408687,0.01255552532365578,0.012406466573902875,-0.1385666211446126,-0.09689098199208557,-0.07268246014912938
1999,0.05101153618628329,0.05040669663316355,0.0498018570800437,0.1610404173533122,0.11011118094126404,-0.01021440823872899
2000,0.07460407510192935,0.07378879214283651,0.07297350918374351,0.07750522295633955,0.06669921080271424,0.08312455813089992
2001,0.09780903021815052,0.09678843270080095,0.09576783518345122,0.3822792689005534,0.3561262528101605,0.28268114725748683
2002,0.1276883253950541,0.12637476081654014,0.12506119623802592,0.7771748224894206,0.6884781757990521,0.5400702158610025
2003,0.14481455944167265,0.14331404258324754,0.1418135257248222,1.0463942209879558,0.9607904593149823,0.9276899496714273
2004,0.13377587467561358,0.13214737900825135,0.130518883340889,1.081009022394816,0.9586309830347699,0.776380936304728
2005,0.16101796183725392,0.1593770478055373,0.15773613377382056,1.181138269106547,1.0316004196802777,0.8565746943155923
2006,0.19610277410771548,0.19430571444538958,0.19250865478306356,1.2673176447550456,1.1552941242853803,1.034024397532145
2007,0.2008960592487794,0.19914745168197379,0.19739884411516828,1.1293598333994548,1.0599475542704266,0.9284899632136026
2008,0.20410340177855968,0.20256150978796328,0.20101961779736688,1.361531130472819,1.2441087404886884,1.0674397150675454
2009,0.2118275169832221,0.2105020285401451,0.20917654009706776,1.5469021717707316,1.4073379675547284,1.281640032927195
2010,0.2322841691712153,0.2310521212254053,0.22982007327959508,1.5326156536738078,1.3625635544459027,1.1617852846781411
2011,0.25384234639824776,0.25287730336410397,0.25191226032996017,1.6468517700831096,1.4765141050020856,1.2753678361574807
2012,0.2898214036511141,0.28891474570322173,0.2880080877553295,1.7865447918574016,1.6403919498125714,1.4558114210764566
2013,0.31516356244448696,0.3142620390661083,0.3133605156877295,2.005209795633952,1.8336986939112347,1.642503390709559
2014,0.3450030313899318,0.3439624581179799,0.34292188484602804,2.1620186785856883,1.989441368977229,1.7784361640612283
2015,0.3741561967059863,0.37339155301668436,0.3726269093273824,2.3245168844858806,2.1969080607096356,1.9995170632998147
2016,0.3980698022066558,0.39763378744567335,0.3971977726846908,2.2997782746950786,2.169684473673503,2.017601410547892
2017,0.4170470845511819,0.419237770956321,0.42142845736145995,2.4840359608332316,2.32726997534434,2.156850198904673
2018,0.31861040325406315,0.4482377709563209,0.5498651386585786,2.1999960714975995,2.5002699753443403,2.9413972880045574
2019,0.33661040325406316,0.4772377709563209,0.5908651386585786,2.331996071497599,2.6772699753443403,3.174397288004557
2020,0.3556104032540632,0.5072377709563209,0.6328651386585786,2.4679960714975993,2.8592699753443407,3.4123972880045574
2021,0.37461040325406314,0.538237770956321,0.6748651386585786,2.6069960714975995,3.0452699753443406,3.656397288004557
2022,0.39461040325406316,0.5682377709563209,0.7178651386585786,2.7489960714975994,3.2342699753443407,3.905397288004557
2023,0.4156104032540632,0.6002377709563209,0.7618651386585786,2.892996071497599,3.4272699753443403,4.161397288004558
2024,0.4366104032540632,0.6322377709563209,0.8058651386585786,3.0399960714975993,3.62326997534434,4.422397288004557
2025,0.4586104032540631,0.664237770956321,0.8518651386585786,3.1899960714975997,3.82226997534434,4.689397288004557
2026,0.4816104032540631,0.6972377709563209,0.8968651386585785,3.3419960714976,4.024269975344341,4.961397288004557
2027,0.5046104032540631,0.7302377709563209,0.9438651386585787,3.4959960714975997,4.23026997534434,5.240397288004557
2028,0.5276104032540632,0.764237770956321,0.9908651386585786,3.650996071497599,4.437269975344341,5.525397288004557
2029,0.5526104032540632,0.7992377709563209,1.0388651386585788,3.8089960714975994,4.64726997534434,5.815397288004556
2030,0.5776104032540632,0.8342377709563209,1.0868651386585784,3.9679960714975993,4.85926997534434,6.112397288004557
2031,0.6026104032540631,0.8692377709563209,1.1358651386585787,4.127996071497599,5.07326997534434,6.4153972880045576
2032,0.6286104032540631,0.905237770956321,1.1858651386585786,4.2909960714976,5.290269975344341,6.723397288004557
2033,0.6546104032540632,0.941237770956321,1.2358651386585784,4.453996071497599,5.50926997534434,7.038397288004557
2034,0.6816104032540632,0.9782377709563209,1.2868651386585785,4.619996071497599,5.73126997534434,7.359397288004557
2035,0.7096104032540631,1.015237770956321,1.3378651386585787,4.787996071497599,5.95826997534434,7.686397288004557
2036,0.7376104032540631,1.0532377709563208,1.3898651386585787,4.957996071497599,6.18826997534434,8.019397288004557
2037,0.7656104032540632,1.091237770956321,1.4428651386585787,5.130996071497599,6.42326997534434,8.358397288004557
2038,0.7946104032540632,1.1302377709563207,1.4958651386585786,5.306996071497599,6.66326997534434,8.703397288004558
2039,0.8236104032540632,1.1692377709563209,1.5498651386585784,5.485996071497599,6.908269975344339,9.055397288004558
2040,0.8526104032540631,1.208237770956321,1.6038651386585787,5.667996071497599,7.1592699753443405,9.412397288004557
2041,0.8826104032540631,1.248237770956321,1.6588651386585784,5.8529960714976,7.41626997534434,9.775397288004557
2042,0.9136104032540631,1.288237770956321,1.7138651386585786,6.0419960714976,7.67926997534434,10.145397288004558
2043,0.9446104032540632,1.329237770956321,1.7698651386585786,6.233996071497598,7.94826997534434,10.520397288004558
2044,0.9756104032540631,1.370237770956321,1.8268651386585786,6.4299960714976,8.22226997534434,10.901397288004558
2045,1.0066104032540633,1.4122377709563207,1.8838651386585785,6.6289960714976,8.50126997534434,11.289397288004558
2046,1.038610403254063,1.454237770956321,1.940865138658579,6.8299960714975985,8.78526997534434,11.682397288004557
2047,1.070610403254063,1.4962377709563208,1.9988651386585787,7.0349960714975985,9.07326997534434,12.081397288004558
2048,1.1036104032540632,1.539237770956321,2.057865138658579,7.242996071497599,9.36526997534434,12.485397288004558
2049,1.1366104032540632,1.5822377709563211,2.1168651386585786,7.453996071497599,9.66026997534434,12.896397288004557
2050,1.169610403254063,1.6252377709563208,2.175865138658579,7.667996071497599,9.959269975344341,13.312397288004558
2051,1.2026104032540632,1.6692377709563209,2.235865138658579,7.8849960714976,10.26126997534434,13.734397288004557
2052,1.2366104032540632,1.713237770956321,2.295865138658579,8.1039960714976,10.56626997534434,14.162397288004557
2053,1.2696104032540632,1.7582377709563208,2.356865138658579,8.326996071497598,10.87426997534434,14.595397288004557
2054,1.3036104032540632,1.8032377709563208,2.4188651386585787,8.5519960714976,11.187269975344341,15.035397288004557
2055,1.338610403254063,1.8482377709563211,2.4798651386585786,8.780996071497599,11.504269975344341,15.481397288004558
2056,1.3726104032540631,1.894237770956321,2.5428651386585788,9.011996071497599,11.82526997534434,15.934397288004558
2057,1.407610403254063,1.9402377709563208,2.6048651386585786,9.246996071497598,12.15026997534434,16.393397288004557
2058,1.4426104032540632,1.9862377709563206,2.6678651386585788,9.483996071497598,12.48126997534434,16.85939728800456
2059,1.4776104032540631,2.0332377709563207,2.731865138658579,9.724996071497598,12.81726997534434,17.33239728800456
2060,1.5126104032540633,2.080237770956321,2.795865138658579,9.967996071497598,13.15926997534434,17.812397288004558
2061,1.5476104032540632,2.1272377709563206,2.8598651386585785,10.214996071497598,13.507269975344341,18.29939728800456
2062,1.5836104032540632,2.1752377709563206,2.924865138658579,10.463996071497599,13.860269975344341,18.79439728800456
2063,1.6186104032540631,2.222237770956321,2.989865138658579,10.7169960714976,14.21826997534434,19.29639728800456
2064,1.6546104032540632,2.2712377709563207,3.054865138658579,10.9719960714976,14.58226997534434,19.80539728800456
2065,1.689610403254063,2.3192377709563208,3.1208651386585786,11.2309960714976,14.95126997534434,20.32239728800456
2066,1.7256104032540631,2.3682377709563207,3.186865138658579,11.4929960714976,15.32426997534434,20.84539728800456
2067,1.7616104032540632,2.4172377709563206,3.2538651386585786,11.7569960714976,15.70226997534434,21.376397288004558
2068,1.7976104032540632,2.467237770956321,3.319865138658579,12.0249960714976,16.08426997534434,21.914397288004558
2069,1.8336104032540632,2.516237770956321,3.3878651386585785,12.2949960714976,16.47026997534434,22.45939728800456
2070,1.8696104032540632,2.5662377709563207,3.4548651386585787,12.5679960714976,16.85926997534434,23.01239728800456
2071,1.9046104032540632,2.616237770956321,3.5228651386585788,12.843996071497601,17.25226997534434,23.57239728800456
2072,1.9406104032540632,2.6672377709563206,3.590865138658579,13.122996071497601,17.64826997534434,24.13839728800456
2073,1.9766104032540632,2.718237770956321,3.6598651386585788,13.404996071497601,18.04826997534434,24.71239728800456
2074,2.0126104032540635,2.769237770956321,3.727865138658579,13.6899960714976,18.451269975344342,25.29339728800456
2075,2.048610403254063,2.8202377709563207,3.7968651386585788,13.9779960714976,18.85926997534434,25.88039728800456
2076,2.0846104032540635,2.871237770956321,3.866865138658579,14.2689960714976,19.27026997534434,26.47439728800456
2077,2.119610403254063,2.923237770956321,3.935865138658579,14.5639960714976,19.68626997534434,27.07439728800456
2078,2.1556104032540633,2.975237770956321,4.005865138658578,14.8619960714976,20.10626997534434,27.68039728800456
2079,2.1906104032540634,3.027237770956321,4.076865138658579,15.1629960714976,20.53026997534434,28.29339728800456
2080,2.2256104032540636,3.080237770956321,4.146865138658578,15.4679960714976,20.95926997534434,28.91239728800456
2081,2.261610403254063,3.132237770956321,4.217865138658579,15.7759960714976,21.39226997534434,29.53739728800456
2082,2.2966104032540633,3.185237770956321,4.287865138658578,16.0879960714976,21.83026997534434,30.167397288004558
2083,2.330610403254063,3.238237770956321,4.359865138658578,16.4019960714976,22.27226997534434,30.80439728800456
2084,2.3656104032540632,3.2912377709563208,4.430865138658579,16.7199960714976,22.71826997534434,31.446397288004558
2085,2.4006104032540634,3.345237770956321,4.502865138658578,17.0399960714976,23.16726997534434,32.09439728800456
2086,2.434610403254063,3.398237770956321,4.573865138658579,17.3619960714976,23.62026997534434,32.74739728800456
2087,2.468610403254063,3.452237770956321,4.6458651386585785,17.685996071497602,24.076269975344342,33.40539728800456
2088,2.502610403254063,3.5062377709563206,4.7178651386585795,18.0119960714976,24.53426997534434,34.06939728800455
2089,2.5366104032540635,3.560237770956321,4.790865138658578,18.3389960714976,24.99626997534434,34.738397288004556
2090,2.569610403254063,3.6152377709563206,4.862865138658579,18.6679960714976,25.45926997534434,35.412397288004556
2091,2.6026104032540633,3.669237770956321,4.9358651386585795,18.9979960714976,25.92426997534434,36.09139728800456
2092,2.635610403254063,3.724237770956321,5.008865138658578,19.3279960714976,26.39226997534434,36.775397288004555
2093,2.667610403254063,3.778237770956321,5.0818651386585785,19.6589960714976,26.86026997534434,37.464397288004555
2094,2.700610403254063,3.833237770956321,5.154865138658579,19.9899960714976,27.33026997534434,38.15739728800455
2095,2.731610403254063,3.8882377709563207,5.227865138658579,20.3209960714976,27.80126997534434,38.85539728800455
2096,2.763610403254063,3.9442377709563208,5.301865138658579,20.6519960714976,28.27226997534434,39.55839728800456
2097,2.7946104032540635,3.9992377709563205,5.3748651386585795,20.9829960714976,28.74426997534434,40.26539728800456
2098,2.825610403254063,4.0542377709563215,5.448865138658579,21.3119960714976,29.21626997534434,40.97739728800455
2099,2.856610403254063,4.110237770956322,5.522865138658579,21.6409960714976,29.68826997534434,41.69239728800456
2100,2.886610403254063,4.166237770956322,5.596865138658579,21.967996071497602,30.15926997534434,42.412397288004556
